date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2021-07-28,28.3,21.79,21,13.7,30,,77,55.5,56,35,14,11.9,12,10,26,11.08,13,0,40,18,102.25,102.06,102.05,101.85,94.41,94.23,94.24,94.06,,,,,4.1,3.1,3.2,2.4,0,3,16,14,11,0,,,,05:43:00,21:38:00,15.92,5.72,21.63,7,8,28,28,16,16,,,,,,,,,,,,,
2021-07-27,25.1,19.64,19.3,13.5,25,,92,59.2,62,32,13.3,10.4,9.8,6.4,36,12.46,18.5,1,60,30,101.98,101.61,101.53,101.08,94.14,93.79,93.74,93.33,,,,,3.3,2.6,2.8,2.4,0,1.3,14.3,12.3,9.3,0,,,,05:42:00,21:39:00,15.95,5.7,21.65,7,8,26,26,14,14,,,,,,,,,,,,,
2021-07-26,25.8,19.69,19.39,13,29,,90,66,67,44,14.2,12.6,12.6,10.9,17,11.17,11.5,6,,,101.68,101.46,101.42,101.16,93.83,93.65,93.62,93.4,,,,,3.7,2.8,2.8,1.9,0,1.4,14.4,12.4,9.4,0,,,,05:40:00,21:41:00,16.02,5.67,21.68,8,8,26,26,14,15,,,,,,,,,,,,,
2021-07-25,25.3,19.63,20,14.7,25,,88,54.3,60.5,33,12.8,9.6,10.1,7.4,15,9.54,10,5,32,31,101.71,101.6,101.56,101.42,93.9,93.79,93.76,93.61,,,,,2.9,2.4,2.4,1.8,0,2,15,13,10,0,,,,05:39:00,21:43:00,16.07,5.65,21.72,7,7,23,24,13,13,,,,,,,,,,,,,
2021-07-24,25.6,19.27,17.95,10.3,26,,78,47.9,55,32,9.3,7.3,7.2,5.2,19,11.62,11.5,4,33,27,101.89,101.72,101.7,101.52,94.05,93.89,93.89,93.72,,,,,2.7,2.1,2.1,1.6,0.1,0,12.9,10.9,8,0,,,,05:37:00,21:44:00,16.12,5.62,21.73,8,8,24,24,14,14,,,,,,,,,,,,,
2021-07-23,25.5,18.63,18.45,11.4,,,62,40.9,44,26,5.7,4.5,4.2,2.8,30,16.58,18.5,7,54,27,101.69,101.35,101.41,101.12,93.86,93.51,93.56,93.26,,,,,2.3,1.9,1.8,1.4,0,0.4,13.4,11.4,8.4,0,,,,05:36:00,21:46:00,16.17,5.6,21.77,7,7,23,23,12,13,,,,,,,,,,,,,
2021-07-22,16.6,13.38,13.55,10.5,,,96,79.4,77,58,11.4,9.7,8.1,4.8,39,11,20,1,56,31,101.32,101.19,101.17,101.03,93.44,93.34,93.32,93.2,,,,,11,4.1,6.8,2.5,4.5,0,8.6,6.5,3.5,2.4,,,,05:34:00,21:47:00,16.22,5.57,21.78,3,7,17,19,9,14,,,,,,,,,,,,,
2021-07-21,21.8,17.09,18,14.2,26,,97,86,83,69,16.2,14.7,14.7,13.2,16,9.88,10,4,52,23,101.6,101.28,101.17,100.75,93.74,93.45,93.34,92.95,,,,,3.4,2.8,2.8,2.3,0,0,13,11,8,14.4,,,,05:33:00,21:48:00,16.25,5.55,21.8,7,7,20,24,14,14,,,,,,,,,,,,,
2021-07-20,19,15.9,16.35,13.7,,,95,84.3,84,73,14.5,13.2,13.4,12.4,17,11.33,11.5,6,29,10,102.07,101.8,101.83,101.6,94.18,93.92,93.96,93.74,,,,,6.6,3.8,4.7,2.8,1.6,0,11.3,9.3,6.3,0,,,,05:31:00,21:50:00,16.32,5.52,21.83,6,6,20,20,16,17,,,,,,,,,,,,,
2021-07-19,21,16.4,16.64,12.3,,,95,80,80,65,14.6,12.8,12.9,11.3,16,9.21,10.5,5,,,102.56,102.37,102.35,102.14,94.57,94.43,94.41,94.25,,,,,7.2,6.9,7,6.7,1.4,0,11.6,9.6,6.6,0,,,,05:30:00,21:51:00,16.35,5.5,21.85,7,7,16,16,14,14,,,,,,,,,,,,,
2021-07-18,13.9,12.94,12.85,11.8,,,97,89,90,83,11.9,11.1,11.1,10.3,12,9.38,9,6,,,102.52,102.45,102.4,102.28,94.54,94.47,94.43,94.32,,,,,11,8.3,8.9,6.9,5.2,0,7.8,5.8,2.8,1.9,,,,05:28:00,21:52:00,16.4,5.47,21.87,,,16,16,12,12,,,,,,,,,,,,,
2021-07-17,16.3,14.39,14.65,13,,,92,80.3,77.5,63,12.4,11,10.2,8,27,14,14.5,2,48,7,102.26,101.83,101.89,101.52,94.31,93.94,93.99,93.68,,,,,11,7.5,6.7,2.4,3.4,0,9.7,7.7,4.7,0,,,,05:27:00,21:54:00,16.45,5.45,21.9,6,8,22,22,10,15,,,,,,,,,,,,,
2021-07-16,23.3,19.18,19.55,15.8,,,68,53.5,53,38,10.6,9.2,8.8,7,24,15.29,15,6,37,5,101.62,101.47,101.37,101.11,93.81,93.67,93.59,93.38,,,,,9.6,3.9,5.8,2.1,0,1.6,14.6,12.6,9.6,0,,,,05:25:00,21:55:00,16.5,5.42,21.92,8,8,25,25,15,15,,,,,,,,,,,,,
2021-07-15,28.6,24.23,23.85,19.1,29,,72,43.9,50.5,29,16.3,10.6,12.1,7.8,18,12.17,9,0,32,1,101.2,100.7,100.81,100.41,93.45,93.03,93.12,92.79,,,,,8.4,5.5,6.3,4.2,0,5.8,18.9,16.9,13.8,0,,,,05:24:00,21:56:00,16.53,5.4,21.93,7,8,30,30,16,17,,,,,,,,,,,,,
2021-07-14,31.9,24.6,24.4,16.9,34,,69,49.7,49,29,15.4,12.7,12.9,10.4,24,12.58,13,2,35,15,101.45,100.99,101,100.55,93.71,93.28,93.31,92.9,,,,,4.6,4,4,3.4,0,6.4,19.4,17.4,14.4,0,,,,05:23:00,21:57:00,16.57,5.38,21.95,7,8,32,32,17,17,,,,,,,,,,,,,
2021-07-13,28.9,22.68,21.65,14.4,29,,71,45.2,50,29,11.6,9.5,9.8,8,19,9.46,9.5,0,31,15,102,101.8,101.76,101.52,94.17,94.01,93.97,93.78,,,,,3.8,3.1,3.1,2.5,0,3.6,16.6,14.7,11.7,0,,,,05:22:00,21:58:00,16.6,5.37,21.97,7,8,29,29,16,16,,,,,,,,,,,,,
2021-07-12,28.3,22.21,21.35,14.4,27,,62,41.5,44.5,27,9.6,7.9,8.2,6.8,16,9.62,9.5,3,35,31,102.03,101.91,101.92,101.82,94.21,94.11,94.11,94.02,,,,,2.9,2.4,2.5,2,0,3.4,16.4,14.3,11.3,0,,,,05:20:00,21:59:00,16.65,5.33,21.98,8,8,27,27,14,15,,,,,,,,,,,,,
2021-07-11,26.5,20.99,21.9,17.3,25,,69,46.6,46.5,24,12.1,8.3,7.5,2.9,26,15.83,16,6,44,31,101.82,101.59,101.65,101.48,94,93.81,93.87,93.73,,,,,3.1,2.4,2.5,1.9,0,3.9,16.9,14.9,11.9,0,,,,05:19:00,22:00:00,16.68,5.32,22,8,8,26,26,14,14,,,,,,,,,,,,,
2021-07-10,32.5,23.68,25.5,18.5,35,,73,52.8,52.5,32,15.7,13,12.8,9.8,36,14.96,20,4,59,29,101.66,101.43,101.41,101.16,93.93,93.7,93.7,93.47,,,,,8.2,4.3,5.7,3.2,0,7.5,20.5,18.5,15.5,0,,,,05:18:00,22:01:00,16.72,5.3,22.02,8,8,31,31,18,18,,,,,,,,,,,,,
2021-07-09,32.4,25.05,24.1,15.8,34,,80,49,53,26,14.5,12.3,11.9,9.4,15,8.33,9,3,,,101.72,101.57,101.51,101.29,93.95,93.84,93.76,93.58,,,,,4.1,3.5,3.4,2.7,0,6.1,19.1,17.1,14.1,0,,,,05:17:00,22:02:00,16.75,5.28,22.03,9,9,32,32,17,18,,,,,,,,,,,,,
2021-07-08,31.9,24.23,23.1,14.3,33,,83,49.5,52,21,14.5,11.7,10.4,6.4,13,6.58,6.5,0,32,19,101.25,100.99,101.01,100.78,93.54,93.28,93.31,93.07,,,,,7,4,4.5,2.1,0,5.1,18.1,16.1,13.1,0,,,,05:16:00,22:02:00,16.77,5.27,22.03,8,8,30,30,16,16,,,,,,,,,,,,,
2021-07-07,29.8,21.03,20.6,11.4,32,,100,65.2,63,26,16,12.7,11.6,7.1,15,8.25,8,1,,,101.73,101.19,101.25,100.76,93.85,93.39,93.44,93.04,,,,,3.8,2.5,2.5,1.3,0,2.6,15.6,13.6,10.6,0,,,,05:15:00,22:03:00,16.8,5.25,22.05,8,8,28,28,14,15,,,,,,,,,,,,,
2021-07-06,18.1,15.6,15.55,13,,,95,81.2,80.5,66,13.4,12.3,10.8,8.1,17,11,10.5,4,31,16,102.37,102.11,102.07,101.77,94.46,94.21,94.17,93.89,,,,,2.2,1.9,1.8,1.5,2.5,0,10.6,8.6,5.5,2.4,,,,05:14:00,22:04:00,16.83,5.23,22.07,6,6,21,21,14,15,,,,,,,,,,,,,
2021-07-05,22.4,17.09,17.85,13.3,,,73,58,58.5,44,10.6,8.6,9.1,7.5,15,9.79,8,1,,,102.4,102.28,102.24,102.07,94.49,94.37,94.33,94.17,,,,,2.2,1.9,1.9,1.6,0.1,0,12.8,10.8,7.8,0,,,,05:13:00,22:04:00,16.85,5.22,22.07,9,9,20,20,12,14,,,,,,,,,,,,,
2021-07-04,19.8,17.03,17.3,14.8,,,78,61.3,62.5,47,11.4,9.4,9.3,7.2,18,12.92,11,4,33,1,102.07,101.78,101.78,101.5,94.18,93.94,93.95,93.72,,,,,1.9,1.6,1.6,1.4,0.7,0,12.3,10.3,7.3,0,,,,05:12:00,22:05:00,16.88,5.2,22.08,6,7,20,20,13,13,,,,,,,,,,,,,
2021-07-03,27.5,22.85,23.2,18.9,28,,68,45.2,49.5,31,14.9,9.8,11.3,7.8,26,16.46,17.5,9,44,27,101.45,101.23,101.2,100.96,93.68,93.5,93.47,93.27,,,,,7.6,3,4.7,1.8,0,5.2,18.2,16.2,13.2,0,,,,05:11:00,22:06:00,16.92,5.18,22.1,9,9,28,28,16,18,,,,,,,,,,,,,
2021-07-02,31.8,25.49,25.4,19,36,,78,55.3,59,40,18.7,15.5,15.3,11.9,24,14.83,15.5,7,45,22,101.05,100.69,100.72,100.38,93.32,93.04,93.06,92.8,,,,,6.5,3.1,4.3,2.2,0,7.4,20.4,18.4,15.4,0,,,,05:10:00,22:06:00,16.93,5.17,22.1,9,9,31,31,18,18,,,,,,,,,,,,,
2021-07-01,35.2,29.53,29.3,23.4,38,,43,33,34,25,14.1,11.3,11.7,9.2,31,23.42,20.5,10,53,14,100.9,100.71,100.66,100.42,93.31,93.11,93.07,92.84,,,,,3.8,3.1,3.1,2.5,0,11.3,24.3,22.3,19.3,0,,,,05:09:00,22:06:00,16.95,5.15,22.1,10,10,37,37,22,22,,,,,,,,,,,,,
2021-06-30,37,30.81,29.9,22.8,39,,46,31.7,32.5,19,13.5,11.3,11.2,8.9,34,24.46,25,16,54,13,101.25,101.14,101.08,100.9,93.61,93.51,93.46,93.3,,,,,3.6,3,3,2.3,0,11.9,24.9,22.9,19.9,0,,,,05:09:00,22:07:00,16.97,5.15,22.12,9,9,37,37,23,23,,,,,,,,,,,,,
2021-06-29,36.2,29.82,28.25,20.3,40,,67,41.8,46.5,26,15.7,14.6,14.3,12.9,25,13.92,12.5,0,40,16,101.5,101.37,101.33,101.17,93.81,93.71,93.67,93.54,,,,,7.8,4,5.2,2.6,0,10.2,23.2,21.2,18.2,0,,,,05:08:00,22:07:00,16.98,5.13,22.12,9,9,36,36,23,23,,,,,,,,,,,,,
2021-06-28,34.2,27.48,26.75,19.3,39,,62,47.2,48.5,35,17.4,14.9,14.7,11.9,21,13.67,14,7,33,20,101.87,101.61,101.65,101.43,94.12,93.89,93.93,93.74,,,,,4.5,3.4,3.5,2.4,0,8.8,21.8,19.8,16.8,0,,,,05:07:00,22:07:00,17,5.12,22.12,10,10,34,34,20,21,,,,,,,,,,,,,
2021-06-27,31.1,25.43,24.5,17.9,34,,66,47.8,50,34,14.4,13.2,12.9,11.5,19,9.79,10,1,,,102.3,102.11,102.09,101.88,94.52,94.35,94.32,94.13,,,,,7.2,2.5,4.5,1.7,0,6.5,19.5,17.5,14.5,0,,,,05:07:00,22:07:00,17,5.12,22.12,9,9,34,34,19,20,,,,,,,,,,,,,
2021-06-26,32.7,25.8,25.55,18.4,35,,65,45.6,47,29,14.7,12.5,12.7,10.6,20,13.58,14,8,38,36,102,101.85,101.88,101.75,94.25,94.09,94.12,93.98,,,,,2.6,2.1,2.1,1.7,0,7.5,20.6,18.6,15.6,0,,,,05:06:00,22:07:00,17.02,5.1,22.12,9,9,31,31,19,19,,,,,,,,,,,,,
2021-06-25,29.4,22.97,23.5,17.6,30,,64,47.3,47.5,31,12.6,10.7,11.1,9.5,29,16.5,17,5,49,32,101.7,101.4,101.5,101.3,93.93,93.64,93.74,93.56,,,,,2.6,2.1,2.1,1.7,0,5.5,18.5,16.5,13.5,0,,,,05:06:00,22:08:00,17.03,5.1,22.13,10,10,27,27,17,17,,,,,,,,,,,,,
2021-06-24,25.8,20.35,20.55,15.3,26,,71,51.9,51,31,11,9.7,9,7,16,9.12,9,2,31,26,101.66,101.5,101.5,101.34,93.84,93.69,93.68,93.52,,,,,3.2,2.6,2.6,2.1,0,2.5,15.6,13.6,10.6,0,,,,05:05:00,22:08:00,17.05,5.08,22.13,8,8,25,25,16,17,,,,,,,,,,,,,
2021-06-23,22.3,17.93,18.05,13.8,,,71,55.5,56,41,10.4,8.6,8.7,6.9,21,13.67,13.5,6,37,31,101.32,101.07,100.94,100.55,93.49,93.29,93.16,92.84,,,,,2.3,2,2,1.7,0,0.1,13.1,11.1,8.1,0,,,,05:05:00,22:07:00,17.03,5.08,22.12,9,9,24,24,15,15,,,,,,,,,,,,,
2021-06-22,30.2,22.26,22.5,14.8,30,,75,46,46.5,18,12.2,8.7,6.9,1.6,25,13.29,15,5,39,3,100.53,100.19,100.23,99.93,92.81,92.52,92.54,92.28,,,,,2.7,2.6,2.5,2.3,0,4.5,17.5,15.5,12.5,0,,,,05:05:00,22:07:00,17.03,5.08,22.12,9,9,29,29,14,14,,,,,,,,,,,,,
2021-06-21,27.9,20,18.95,10,27,,77,48.5,51.5,26,10.3,7.5,8.1,5.8,18,9.58,10.5,3,36,21,101.88,101.16,101.2,100.53,93.99,93.37,93.41,92.83,,,,,3.1,2.5,2.5,1.9,0,0.9,13.9,11.9,8.9,0,,,,05:05:00,22:07:00,17.03,5.08,22.12,9,9,27,27,13,14,,,,,,,,,,,,,
2021-06-20,21,16,15.4,9.8,,,87,56.9,63.5,40,8.8,6.8,6.9,5,13,7.17,7.5,2,,,102.27,102.08,102,101.73,94.35,94.17,94.11,93.86,,,,,2.3,1.9,1.8,1.4,2.6,0,10.4,8.4,5.4,0,,,,05:04:00,22:07:00,17.05,5.07,22.12,8,8,22,22,10,10,,,,,,,,,,,,,
2021-06-19,20.9,15.94,16.25,11.6,,,95,68.9,70.5,46,11.6,9.8,9,6.4,19,11.88,10,1,39,2,101.68,101.39,101.47,101.27,93.82,93.54,93.62,93.43,,,,,2.3,2,2,1.7,1.8,0,11.2,9.2,6.2,1.1,,,,05:04:00,22:07:00,17.05,5.07,22.12,8,8,19,19,11,11,,,,,,,,,,,,,
2021-06-18,21.4,14.94,15.39,9.4,,,89,68.7,69,49,11.5,8.8,9.4,7.4,24,10.46,15.5,7,40,31,101.98,101.75,101.71,101.43,94.04,93.84,93.81,93.57,,,,,2.3,1.8,1.8,1.3,2.6,0,10.4,8.4,5.4,1.2,,,,05:04:00,22:06:00,17.03,5.07,22.1,8,8,22,22,12,12,,,,,,,,,,,,,
2021-06-17,16.1,12.97,13.75,11.4,,,74,65,64.5,55,8,6.5,6.3,4.7,29,23.5,21,13,56,28,101.82,101.45,101.51,101.21,93.88,93.57,93.63,93.38,,,,,2.1,1.8,1.8,1.4,4.2,0,8.8,6.8,3.8,0,,,,05:04:00,22:06:00,17.03,5.07,22.1,5,5,16,16,10,10,,,,,,,,,,,,,
2021-06-16,22.7,16.79,16.95,11.2,,,82,45.1,52,22,8.8,3.4,4,-0.8,33,20.96,21,9,55,27,101.36,101.25,101.26,101.15,93.51,93.42,93.42,93.33,,,,,2.3,2,2,1.7,1.1,0,11.9,9.9,7,0,,,,05:04:00,22:05:00,17.02,5.07,22.08,7,7,22,22,11,12,,,,,,,,,,,,,
2021-06-15,21.6,18.12,16.89,12.2,26,,95,77.9,78,61,16.6,14.1,12.6,8.6,37,15.46,21,5,62,27,101.19,100.92,100.92,100.65,93.33,93.16,93.14,92.94,,,,,3.2,2.7,2.7,2.2,1.1,0,11.9,9.9,6.9,0.5,,,,05:04:00,22:05:00,17.02,5.07,22.08,8,8,25,25,12,16,,,,,,,,,,,,,
2021-06-14,28.2,20.98,21.5,14.8,34,,91,68.2,71,51,18.2,14.7,13.8,9.3,23,10.12,12.5,2,38,11,101.42,101.12,101.1,100.78,93.63,93.36,93.34,93.06,,,,,3.7,3,3.1,2.5,0,3.5,16.5,14.5,11.5,4.7,,,,05:04:00,22:04:00,17,5.07,22.07,9,9,30,30,16,17,,,,,,,,,,,,,
2021-06-13,26.3,19.35,17.89,9.5,27,,72,44.9,50,28,9.4,6.1,6.2,3.1,25,10.75,14,3,41,17,101.57,101.37,101.35,101.13,93.73,93.55,93.55,93.37,,,,,3.4,2.7,2.6,1.8,0.1,0,12.9,10.9,7.9,0,,,,05:05:00,22:04:00,16.98,5.08,22.07,8,8,27,27,14,14,,,,,,,,,,,,,
2021-06-12,22.6,15.87,14.95,7.3,,,83,48.4,54.5,26,6.3,3.6,3.6,0.9,19,10.17,10.5,2,33,32,101.47,101.19,101.22,100.97,93.63,93.34,93.38,93.12,,,,,2.7,2.2,2.2,1.7,3,0,9.9,8,5,0,,,,05:05:00,22:03:00,16.97,5.08,22.05,7,7,22,22,9,9,,,,,,,,,,,,,
2021-06-11,20.1,14.68,14.5,8.9,,,86,54.8,59.5,33,8.3,4.8,5.2,2.2,20,12.79,13,6,39,27,101.18,101.05,101.06,100.93,93.29,93.19,93.2,93.11,,,,,2.5,2.1,2.1,1.8,3.5,0,9.5,7.5,4.5,0,,,,05:05:00,22:02:00,16.95,5.08,22.03,8,8,20,20,9,9,,,,,,,,,,,,,
2021-06-10,17.4,12.19,13.5,9.6,,,100,89.5,85,70,12.1,10.4,10.1,8,18,7.29,9.5,1,44,33,101.29,101.14,101.12,100.96,93.41,93.27,93.26,93.1,,,,,3,2.4,2.5,1.9,4.5,0,8.5,6.5,3.5,9.6,,,,05:06:00,22:02:00,16.93,5.1,22.03,2,6,15,15,10,10,,,,,,,,,,,,,
2021-06-09,18.6,13.55,14,9.4,,,96,81.3,77.5,59,12.6,10.2,10.3,8.1,29,11.83,16.5,4,47,16,101.95,101.73,101.66,101.37,94.01,93.81,93.76,93.51,,,,,2.9,2.4,2.2,1.6,4,0,9,7,4,2.9,,,,05:06:00,22:01:00,16.92,5.1,22.02,7,7,17,17,10,11,,,,,,,,,,,,,
2021-06-08,16,10.94,11.45,6.9,,,91,78.3,78,65,10.2,7.2,7,3.9,18,11.62,12,6,,,102.01,101.85,101.79,101.57,94.03,93.9,93.84,93.65,,,,,2.5,1.8,1.9,1.3,6.5,0,6.5,4.5,1.4,0.7,,,,05:06:00,22:00:00,16.9,5.1,22,6,6,17,17,11,12,,,,,,,,,,,,,
2021-06-07,17.4,12.99,13.45,9.5,,,72,59.4,57.5,43,6.9,5.2,5.5,4,23,13,12.5,2,36,1,101.53,100.79,100.94,100.36,93.62,92.96,93.1,92.58,,,,,2.5,2.3,2.2,1.9,4.5,0,8.4,6.5,3.5,0,,,,05:07:00,21:59:00,16.87,5.12,21.98,3,6,16,16,9,9,,,,,,,,,,,,,
2021-06-06,20.3,15.37,15.5,10.7,,,72,44.2,46.5,21,6.3,2,1.6,-3.2,22,14.83,12,2,37,26,100.48,100.36,100.32,100.15,92.67,92.57,92.52,92.38,,,,,2.6,2.2,2.2,1.8,2.5,0,10.5,8.5,5.5,0,,,,05:08:00,21:58:00,16.83,5.13,21.97,7,7,20,20,8,10,,,,,,,,,,,,,
2021-06-05,19.8,13.99,14.7,9.6,,,83,62.9,61.5,40,9.7,6.7,7.1,4.5,25,10.67,14,3,38,27,100.42,100.24,100.25,100.09,92.68,92.47,92.51,92.33,,,,,3,2.6,2.7,2.4,3.3,0,9.7,7.7,4.7,0.3,,,,05:08:00,21:57:00,16.82,5.13,21.95,5,8,18,18,10,10,,,,,,,,,,,,,
2021-06-04,26.3,18.75,19.35,12.4,28,,80,55.2,54,28,12.8,8.9,8.1,3.3,34,10.75,17,0,54,32,100.74,100.44,100.39,100.04,92.99,92.72,92.66,92.34,,,,,3.7,3.2,3.2,2.7,0,1.4,14.3,12.3,9.3,5.2,,,,05:09:00,21:56:00,16.78,5.15,21.93,8,8,25,25,12,12,,,,,,,,,,,,,
2021-06-03,27.4,22.16,21.75,16.1,28,,57,42.8,43,29,11.7,8.5,9,6.3,24,12.71,14.5,5,44,33,100.61,100.52,100.53,100.46,92.91,92.83,92.85,92.78,,,,,6.5,3,4.5,2.6,0,3.8,16.8,14.8,11.8,0,,,,05:10:00,21:55:00,16.75,5.17,21.92,9,9,30,30,13,15,,,,,,,,,,,,,
2021-06-02,29.4,23.45,22.79,16.2,30,,72,43.3,49.5,27,12.4,9.5,10.1,7.8,12,6.46,6,0,,,101.13,100.92,100.84,100.56,93.41,93.21,93.15,92.89,,,,,3,2.6,2.6,2.2,0,4.8,17.8,15.8,12.8,0,,,,05:10:00,21:54:00,16.73,5.17,21.9,9,9,30,30,15,15,,,,,,,,,,,,,
2021-06-01,28.1,21.6,21.25,14.4,28,,68,46,48.5,29,10.3,8.8,9.1,7.9,21,10.54,11.5,2,34,28,101.77,101.48,101.42,101.07,93.94,93.69,93.63,93.32,,,,,2.4,2.1,2.1,1.9,0,3.2,16.2,14.2,11.2,0,,,,05:11:00,21:52:00,16.68,5.18,21.87,8,8,28,28,15,15,,,,,,,,,,,,,
2021-05-31,24.4,19.75,19.79,15.2,,,56,42.2,44.5,33,7.7,6.3,6,4.3,22,10.96,11,0,42,36,101.81,101.67,101.57,101.33,93.97,93.85,93.76,93.55,,,,,3.1,2.2,2.5,1.8,0,1.8,14.8,12.8,9.8,0,,,,05:12:00,21:51:00,16.65,5.2,21.85,8,8,25,25,13,13,,,,,,,,,,,,,
2021-05-30,24.6,17.83,16.6,8.6,,,69,40.6,45.5,22,4.9,3,2.7,0.5,20,7.75,10.5,1,33,25,101.97,101.71,101.67,101.36,94.08,93.85,93.82,93.56,,,,,3,2.4,2.4,1.8,1.4,0,11.6,9.6,6.6,0,,,,05:13:00,21:50:00,16.62,5.22,21.83,8,8,23,23,13,14,,,,,,,,,,,,,
2021-05-29,20.9,14.62,14.35,7.8,,,73,45,48,23,4.3,1.5,1,-2.3,24,15.42,16.5,9,39,31,101.87,101.64,101.62,101.36,93.97,93.73,93.71,93.44,,,,,2.5,2,2,1.5,3.6,0,9.3,7.3,4.3,0,,,,05:14:00,21:49:00,16.58,5.23,21.82,8,8,20,20,8,8,,,,,,,,,,,,,
2021-05-28,13.3,10.8,10.95,8.6,,,88,69.3,70.5,53,8,5.3,5.3,2.7,34,22.12,22,10,57,28,101.29,100.61,100.62,99.96,93.39,92.78,92.81,92.22,,,,,2.8,2,2.2,1.7,7,0,6,4,0.9,0.7,,,,05:15:00,21:47:00,16.53,5.25,21.78,3,7,15,16,9,9,,,,,,,,,,,,,
2021-05-27,24.6,16.85,17.2,9.8,,,79,51.7,50.5,22,8.3,5.6,4.8,1.4,36,20.83,21.5,7,61,27,101.13,100.44,100.43,99.73,93.26,92.66,92.64,92.03,,,,,3,2.3,2.4,1.7,0.8,0,12.2,10.2,7.2,0,,,,05:16:00,21:46:00,16.5,5.27,21.77,7,8,21,22,9,9,,,,,,,,,,,,,
2021-05-26,19.8,11.95,12.55,5.3,,,75,58.9,61,47,7.9,4,3.6,-0.6,30,23.42,22,14,45,15,102.09,101.72,101.61,101.14,94.09,93.77,93.68,93.27,,,,,2.5,2.1,2.1,1.8,5.5,0,7.5,5.5,2.5,0,,,,05:17:00,21:45:00,16.47,5.28,21.75,7,7,18,18,11,11,,,,,,,,,,,,,
2021-05-25,14.2,9.39,9.39,4.6,,,81,53.7,54.5,28,3,-0.4,-0.8,-4.7,19,14.21,15,11,34,1,102.15,101.94,101.73,101.3,94.14,93.95,93.77,93.4,,,,,2.9,2.2,2.2,1.5,8.6,0,4.4,2.4,0,0,,,,05:19:00,21:43:00,16.4,5.32,21.72,7,7,13,13,6,6,,,,,,,,,,,,,
2021-05-24,15.8,11.87,12.5,9.2,,,86,67.7,68.5,51,8.8,5.9,6.6,4.4,37,18.12,20,3,63,35,101.23,100.49,100.64,100.04,93.33,92.67,92.8,92.27,,,,,2.6,2,2,1.5,5.5,0,7.5,5.5,2.5,0,,,,05:20:00,21:42:00,16.37,5.33,21.7,2,5,13,15,8,10,,,,,,,,,,,,,
2021-05-23,20.9,12.82,13.05,5.2,,,77,55.8,57,37,5.9,3.8,3.8,1.6,25,13.83,14.5,4,39,16,101.86,101.29,101.28,100.71,93.92,93.4,93.4,92.89,,,,,2.7,2.1,2.2,1.7,5,0,8.1,6,3,0,,,,05:21:00,21:40:00,16.32,5.35,21.67,6,7,22,22,10,11,,,,,,,,,,,,,
2021-05-22,18.1,11.09,9.85,1.6,,,78,44.8,52,26,2.2,-1.6,-0.4,-3.1,30,16.54,15,0,43,16,102.78,102.43,102.32,101.86,94.7,94.41,94.31,93.92,,,,,3,2.6,2.6,2.3,8.2,0,4.8,2.8,0,0,,,,05:23:00,21:39:00,16.27,5.38,21.65,7,7,18,18,5,6,,,,,,,,,,,,,
2021-05-21,12.6,6.51,5.55,-1.5,,-2,91,57.1,64,37,-1.1,-2.1,-2,-2.9,10,5.5,5,0,,,102.9,102.8,102.8,102.7,94.77,94.67,94.66,94.55,,,,,4,3.3,3.4,2.7,12.4,0,0.6,0,0,0,,,,05:24:00,21:37:00,16.22,5.4,21.62,7,7,13,13,1,1,,,,,,,,,,,,,
2021-05-20,5.6,2.3,2.54,-0.5,,-3,82,66,67.5,53,-1.5,-3.5,-3.2,-4.8,19,6.79,9.5,0,,,102.85,102.76,102.73,102.61,94.67,94.59,94.56,94.46,,,,,2.9,2.5,2.5,2.1,15.5,0,0,0,0,0,,,,05:25:00,21:36:00,16.18,5.42,21.6,7,7,5,5,-1,-1,,,,,,,,,,,,,
2021-05-19,5.8,2.5,3.1,0.4,,,97,81.1,81.5,66,1.2,-0.5,-0.5,-2.2,19,13.08,12.5,6,35,33,102.66,101.98,101.89,101.11,94.5,93.88,93.81,93.12,,,,,2,1.6,1.6,1.1,14.9,0,0,0,0,5.1,,,,05:27:00,21:34:00,16.12,5.45,21.57,5,5,6,7,0,0,,,,,,,,,,,,,
